category,price,discount,quantity,payment_method,delivery_time_days,region,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,returned
1,389.50704708297144,0.04076770670751829,2,2,4,0,747.5414245877389,9.50837840877115,80.19774939167947,48,0,1
3,24.71083743478631,0.0353120456680799,1,0,4,2,23.806849065683465,5.2652510903966085,1.9702742987216224,34,1,1
2,52.23751096433015,0.0,1,1,5,0,52.23751096433015,6.785338958126698,10.901146150899558,62,0,1
1,711.6449405387864,0.0,1,2,7,1,711.6449405387864,9.282192050948405,76.11185309987445,36,1,1
2,24.875098491869885,0.05962079625658703,1,1,5,0,23.348806107701257,4.334719288126471,3.8402666416064024,35,1,1
4,36.207488329248974,0.0064852985494800565,1,1,3,1,35.95974992465884,4.074058805802079,6.824413306646629,51,0,1
2,38.22131492955795,0.03665339010771219,1,1,4,2,36.791832715357174,5.277171175906936,7.6041037405669964,43,0,1
2,89.23421941041266,0.0,3,1,4,2,267.702658231238,9.215399241088223,84.4770084939023,31,1,1
5,174.17371260267052,0.0,1,4,5,2,174.17371260267052,9.235520388164861,43.01836894998892,35,0,1
1,188.07619290929313,0.0,1,2,4,3,188.07619290929313,7.179545414417696,15.391122352621416,19,0,1
2,89.88588120155556,0.12135257631512908,1,1,4,1,78.95592748214436,7.268541030526052,18.056976624822298,35,0,1
5,162.87472340698133,0.0529140982939561,1,1,4,0,154.14918859830797,7.225966295288736,39.01737770715247,52,0,1
2,22.127592428957453,0.1000938272592012,1,2,6,3,19.865471932899506,4.9255282292550255,-1.4358604141811522,46,0,1
1,307.98509765030116,0.2,1,1,5,2,246.38799093441514,9.901202307527825,19.666261227592926,61,1,1
1,77.53352904929338,0.03394439553987881,1,3,3,0,74.70596090082148,7.80101129694846,1.1659609008214789,34,0,1
2,22.687908342346763,0.0,1,4,3,1,22.687908342346763,3.5077598542206663,3.763742125557495,26,0,1
2,99.17335417791708,0.1,1,2,6,0,89.25725655758369,7.507499391582854,22.774991482159955,49,0,1
4,212.3468827897052,0.11320731105670358,2,1,7,4,484.9198673516561,9.282831747025755,126.49599901329938,44,0,1
1,422.210835594717,0.05,2,3,4,2,802.203918752503,11.279336762185281,84.98193083516381,24,0,1
2,16.83798682667865,0.031474869945846286,1,1,5,0,16.255701732680492,4.433380936389907,0.8844603121299689,20,0,1
3,92.62790621625828,0.026663971731559558,1,2,3,0,90.08949610741381,8.117410408477397,18.709140375979665,24,1,1
1,193.84855278954382,0.0,1,2,5,2,193.84855278954382,7.068536736124331,16.191050010229187,48,0,1
1,243.68010055213801,0.04935043751544796,1,0,3,2,231.6484638858718,8.458827525265706,19.339356962039652,28,1,1
1,25.494215875245622,0.0,1,2,7,1,25.494215875245622,4.649830356514721,5.248054254630428,47,0,1
2,57.80529958965229,0.005022740595704726,1,4,5,1,57.52201702005455,6.8173541670819855,13.31894997068945,43,0,1
1,42.089393677745655,0.002729015529476353,1,2,6,2,41.965496372707435,4.8407596888482605,10.087405180240204,39,1,1
5,23.713937886881478,0.07168888275946758,1,1,5,4,22.028106913069404,5.447280198593251,2.276915762729996,56,0,1
1,919.2939166880676,0.0,2,1,5,3,1838.5878333761352,11.533893617291536,209.09407081337554,37,0,1
2,21.057458428103143,0.014362211758909777,1,0,6,3,20.74436221175891,4.289883322470023,1.3615489605320827,36,1,1
4,84.3925616981029,0.00774383018971046,2,1,4,4,167.48415992433442,8.239158637734405,43.24000463784371,22,0,1
5,79.75670838974654,0.09742347598548595,2,1,4,2,185.7463114131849,8.579377518471603,47.14846437500358,28,0,1
1,51.90036025428727,0.039611808362213445,3,4,6,2,163.36394237634434,8.36116457491336,52.411990744317535,65,1,1
5,11.200593388903753,0.0,2,1,6,2,23.420984586570547,6.216611967412747,3.0463102912272557,23,0,1
1,36.746731057416106,0.0,2,3,4,0,84.82785776348499,7.323556357536499,25.76751086098723,27,0,1
4,82.239149487784,0.013563160584427648,3,2,4,2,308.411122297845,8.993057372993528,82.67542777881117,62,0,1
2,17.259318374776424,0.021776622077362313,1,3,5,2,16.84991787972201,3.3561018327335423,2.5421516589483883,25,1,1
5,16.91030808405716,0.0,2,1,4,2,33.82061616811432,5.168772410512046,8.215503441117193,34,0,1
4,27.842551693300305,0.13048557301531136,1,4,3,3,24.115061914111877,6.71139266458537,0.7351991736702272,18,1,1
0,20.28081985861524,0.19829917255769838,1,1,4,1,16.259053594157447,5.464417824546317,1.7946271160037939,35,0,1
3,18.43741288120312,0.0,1,0,4,4,18.43741288120312,3.918371973383871,-1.0296738228906213,68,0,1
2,51.48591976269977,0.028884779384507748,1,3,6,1,49.95502645532086,6.581115220615493,10.906855190952964,35,0,1
4,185.4512128075882,0.2,1,1,5,1,148.36378017513044,8.023471630344035,33.51941490382064,51,1,1
3,64.21706407935842,0.0,1,3,3,0,64.21706407935842,6.08687744702352,14.651541181934697,60,1,1
2,20.875014296577344,0.00465980537480129,2,1,3,0,41.565966280850034,5.69176100277194,8.938201834116414,26,0,1
6,3.649056269285229,0.0,2,0,5,3,7.298112538570458,2.6600103386074045,0.25710530154527567,23,0,1
1,118.513707886009,0.08452864844003546,2,4,5,0,216.96291722765747,6.849467678095588,30.239824151286285,38,0,1
1,580.7051857729485,0.025861605105952284,1,1,5,1,565.7054548114962,8.438271409017142,59.443831418248344,31,0,1
1,23.864654955808568,0.04846836641086456,2,3,4,1,54.74752936791033,6.029476109905585,15.838571483902141,47,0,1
2,193.28300503692518,0.04993170370624574,2,1,3,0,367.26241342101576,10.300423437021276,118.2035420157996,66,2,1
2,57.68932711425777,0.0,1,1,4,3,57.68932711425777,5.244797754537389,14.947009611633675,42,0,1
3,3.5403699711869407,0.0,1,1,6,3,3.5500949281008047,3.7406342363204694,-3.4598150144065296,32,0,1
0,41.84336064395764,0.03539959752647717,1,3,6,2,40.36365746735089,4.8891188730741355,12.053535288125698,42,1,1
6,25.44687937607,0.036918995373347085,1,1,4,3,24.394688007929606,6.193598868474464,3.561753094512314,68,1,1
4,21.11152514616122,0.0006932482551010033,1,2,6,1,21.09664341695172,5.274869962912253,1.0553611198394477,34,0,1
1,24.263942742784344,0.039567338770310184,3,2,5,2,69.81240761894867,6.76689459748966,20.35283310752474,46,1,1
4,28.142085015568306,0.0223534154713909,1,1,4,3,27.556425530217865,5.329421724899209,3.7227116687509687,51,1,1
4,55.53504237163655,0.023485342326766318,1,1,4,2,54.17758958514946,6.3768534421311145,8.796332228017661,69,1,1
1,289.527820131051,0.1,1,1,5,1,260.57577468814094,7.730800604937872,23.54141529154802,46,0,1
1,416.9886490634146,0.10884764846499269,1,1,7,3,371.63004284601357,10.23222269828904,34.362844161048386,30,1,1
1,120.0541530149794,0.07699681218792903,2,3,5,1,221.7907644104505,7.051852917680378,19.560574913583668,29,1,1
2,29.91020108683581,0.0,1,2,5,1,29.91020108683581,6.104352494481063,4.360162416290459,65,0,1
4,154.38495130860056,0.01350972297484971,2,1,4,2,304.33871348145044,8.55473447033483,81.06172964711,23,0,1
1,147.99348801951348,0.09373815465654324,2,4,3,2,392.1060798238464,9.882372070290666,37.17060798238464,55,0,1
1,128.9312225079385,0.0006386855002028014,1,1,6,1,128.8428284347104,6.04503647160795,9.418923378493307,58,1,1
0,15.051600732160539,0.05,1,0,5,3,14.295972569980513,4.779265467699884,1.652203596900348,44,0,1
4,103.70853897824884,0.16187648143428962,1,2,4,1,86.76030892803068,6.448420463505669,17.84812351856571,52,0,1
1,365.26231843734513,0.026127241565565347,2,1,4,1,710.354406386074,9.93464475195276,75.31043892471348,52,0,1
2,119.47792200443536,0.0,1,4,6,1,119.47792200443536,8.160075320266122,33.65369738128625,62,0,1
2,8.335914436874384,0.0,2,0,3,2,16.67182887374877,5.044777742091825,-2.1581544260629597,23,1,1
4,148.78526936854104,0.0007583107305450699,1,1,3,0,148.6741010154431,7.235327578400205,34.436037380914776,54,2,1
4,41.59657762008241,0.013507745564404892,1,0,5,0,41.042760051941805,4.8419807183081645,6.651895352661358,23,0,1
4,260.4363181343092,0.05,1,2,4,0,247.41136983236137,8.54181217481192,60.73606546206334,48,0,1
4,154.8905953423559,0.01728208997963889,2,3,4,2,304.11266517139023,8.547088673214061,80.53474503393838,27,0,1
5,165.73214030397034,0.11220493194159921,1,1,5,0,147.06111896600657,7.051928656534322,37.06652908258706,51,0,1
2,19.615263414634946,0.09506337902792171,1,0,5,3,17.75510991632677,3.7649366209720783,2.550807085633909,54,0,1
4,174.98224109141754,0.0,1,1,5,2,174.98224109141754,8.028151214877038,40.96856020253109,66,0,1
2,31.645176507932934,0.015758825396646865,1,1,3,2,31.134590565081577,5.033734082543039,5.866927085711715,29,1,1
6,24.123536578290786,0.05,1,1,5,4,22.92232675417303,6.14736038374309,3.0215483211239826,55,1,1
3,102.27075598587874,0.0,1,1,5,2,102.27075598587874,6.242654978708307,23.492138427979015,37,0,1
4,42.44635248053453,0.04082067120647488,2,1,3,1,81.45560444548389,6.549203540845465,16.258553180932804,58,0,1
0,3.62058950132551,0.0,1,1,5,1,7.088909392106338,3.0704049723684697,0.12344226513199413,35,0,1
2,22.700867678475234,0.0,1,4,3,1,22.700867678475234,3.516006704484239,3.6973746162935037,26,0,1
3,135.1925191735037,0.004667221478136523,1,3,4,2,134.51577205917394,6.97480532619011,31.58651251576609,23,1,1
6,13.3425237012687,0.12279180194530792,1,1,5,3,11.664369074682824,5.030268100676608,-0.361246022751603,61,0,1
1,111.60662565653536,0.017632246077854907,4,0,6,1,438.0335534930825,9.679445664730094,42.88095758053393,53,0,1
4,250.51162862952629,0.0,1,1,5,3,250.51162862952629,9.30678568671134,60.83846759397024,67,1,1
3,75.7181922564883,0.0,3,1,4,2,227.15457676946488,7.645445236039354,67.57892167253384,33,0,1
4,283.60421343232383,0.0958113969544898,1,1,6,1,256.3458709987715,8.751361875532103,63.246814013999,28,0,1
3,51.66468529117077,0.07209823162346336,2,3,5,1,127.612054993124,8.263839681014964,29.844440488843265,24,0,1
2,53.75482734829173,0.1352571843649882,1,0,5,1,46.4308017433295,6.173074136286043,1.7885993552838049,28,0,1
1,948.2490142271895,0.020119192726561347,2,1,7,1,1962.6740771705845,10.39609535418125,225.12234502281734,20,0,1
1,281.14622902817905,0.0,1,2,5,3,281.14622902817905,8.26887067450859,25.46606273369287,60,0,1
4,150.899557840505,0.0,1,1,3,0,150.899557840505,7.661688907292487,34.58969285456913,54,1,1
4,3.8444104182038377,0.06903690299401943,4,0,3,0,14.469991029460752,4.357659768622726,-1.60328538730476,28,0,1
1,156.74707533961208,0.09396632751992091,3,0,4,3,439.00924113355956,8.293620203488047,44.39117853680277,46,0,1
2,14.071629834659952,0.0014464863411564055,1,2,4,1,14.046557404746574,4.088910271384467,0.8234041067613826,65,0,1
4,280.61713280611286,0.08258251907047309,1,1,6,1,257.12240613056326,8.818829152740587,64.08949353521086,28,0,1
0,25.996062420150487,0.14590796929726332,1,2,5,3,22.143414138162314,3.8814962986809687,5.076712438184711,32,0,1
1,226.05075798197535,0.05236355056108286,1,1,5,2,214.04903219337518,7.909890368534823,17.77378404046795,34,1,1
2,35.491191107138754,0.03246273627315046,4,1,6,3,158.74150653451917,7.558059621962959,48.00276617456967,50,0,1
5,9.974263018632984,0.0,1,1,6,1,9.974263018632984,4.60144945881012,-1.0648720986160418,38,0,1
6,3.9031930323684723,0.005028287035447854,1,0,5,2,7.461948402808766,2.2391138286692183,0.7416655324542883,24,0,1
4,55.2256696624969,0.0,1,1,4,2,55.2256696624969,5.900647522042203,15.049021027681452,38,0,1
2,17.996955739707495,0.09839775774078607,1,1,3,0,16.225796100373344,3.9842980258597036,1.6946745307918945,64,0,1
2,15.440164015931778,0.06823468058777228,2,1,6,2,28.7102325945862,4.740164015931778,5.573414341531357,18,1,1
1,133.2920767774683,0.023614735392351385,1,1,6,1,130.02379739916685,6.9456976273801745,8.660713732052404,52,1,1
1,117.17739955995565,0.0008521396321578668,1,3,3,1,117.06789961722336,6.774771981940083,7.273779380685248,41,0,1
2,104.51619553909806,0.19389842424107076,3,0,4,3,252.57684213300877,9.112579345419626,77.80830695716944,58,0,1
6,35.35530073073374,0.020640414976644147,1,4,4,2,34.62050195756521,4.608680216537555,9.239043716691333,28,1,1
2,32.973491036935336,0.0,1,4,5,1,32.973491036935336,4.1469830232452,7.391292718787906,64,0,1
4,196.5033233219022,0.0,2,1,5,2,393.0066466438044,10.388358543182468,100.43318276583678,52,1,1
1,366.8254228565985,0.0,1,2,3,2,366.8254228565985,9.754884073404774,34.26742939404237,40,0,1
1,163.7168643258327,0.17919664028689475,1,1,5,3,134.2537652202286,7.337044367627037,8.774274605044985,53,0,1
4,225.13060716455135,0.09544082307152965,1,1,4,3,203.26028063969838,7.54841784316969,51.17137083213186,30,1,1
6,21.11038348332653,0.039748681758798136,1,1,6,2,20.283610902743526,3.836653427427125,4.27402109185923,52,1,1
1,378.99063061963557,0.19902901519013028,1,4,6,1,303.58513145601074,8.09514507595065,28.331855163013675,62,0,1
6,33.27108685316676,0.025276005931502067,2,3,3,1,64.76274288875577,6.5420105506601525,19.362097645079416,31,1,1
1,155.38001400738926,0.06132867216364269,1,1,4,3,145.84234953996645,7.637118895647383,9.863888084167062,58,1,1
4,125.35450993477488,0.0,1,4,5,1,125.35450993477488,6.167414045197396,31.170269922650235,42,0,1
3,99.4359794816266,0.1,1,2,6,0,89.48986754086927,7.1998526072374105,18.467936501323745,49,0,1
2,46.62902886358785,0.0,1,3,4,2,46.62902886358785,7.523159804438455,8.800839004292376,49,0,1
4,166.286772132699,0.0,1,0,7,1,166.286772132699,7.382519472526789,39.17627331204756,33,1,1
1,1804.7125947141571,0.0,2,0,4,2,4612.346851100396,12.064421305708878,541.4186434700634,53,0,1
2,46.82607225829783,0.06750311458180289,1,0,4,0,43.63266684066586,5.150012458327212,10.117208576062021,27,0,1
3,14.846388023517463,0.03398507601855911,1,1,4,4,14.357002928850212,3.9003910456111357,0.4745074153689903,23,1,1
1,732.2984073356738,0.0,1,2,6,1,732.2984073356738,9.40718064477876,78.46778072549569,29,1,1
2,70.91684932282637,0.0,2,2,4,1,141.83369864565273,7.8828828250872505,40.68488265908651,50,1,1
1,567.653308003503,0.0,1,2,3,2,567.653308003503,8.755632399063463,59.359514600818564,27,0,1
4,245.08330644109844,0.03366027049817751,1,4,4,3,236.68170292475332,8.602545832641553,57.66980811494532,25,0,1
2,384.18425426840383,0.0,2,3,3,0,768.3685085368077,8.759195104725553,137.8304500516856,46,0,1
0,24.005555781763647,0.018717030767506537,2,2,3,1,54.348698181405005,5.530755461512598,16.804342514007885,68,0,1
4,33.53099246291749,0.04325700476647642,1,1,5,2,32.07755710276388,4.504834589513752,4.474274782840685,19,0,1
2,104.84826682516201,0.0,1,2,5,1,104.84826682516201,7.632781230804248,27.44431543169151,35,1,1
2,21.863300087372977,0.027951626995641105,1,1,4,0,21.231593317271486,4.791920375616855,1.670697335558955,45,1,1
1,27.050420121156687,0.18741811500616876,1,2,4,3,21.95661848247224,4.018479779520357,3.9434854603315936,32,0,1
2,19.80678825475223,0.1763580938654644,1,3,6,1,16.17788801729515,3.136032151337753,2.527992235654204,27,0,1
6,42.76121078845564,0.07727307195112655,1,0,4,1,39.479680999597804,5.072725411463916,10.715146988375205,32,1,1
6,41.423287216810124,0.16749558541099838,1,3,5,3,34.455008829178006,4.550409059466567,9.235594472204633,34,1,1
4,99.62394479130475,0.0,1,1,3,0,99.62394479130475,6.644746067322574,21.25134831693566,42,0,1
2,14.999239810258508,0.0,1,1,3,1,14.999239810258508,4.376630089698825,0.7739341697329586,53,0,1
0,26.23883019838175,0.0102509612436045,1,3,4,2,25.978455782794192,4.896482490033832,6.792347708347915,19,0,1
1,155.22799653885187,0.049919861554074664,1,3,3,0,147.4804340256595,7.870657135256588,9.830593024499848,63,1,1
4,240.9522789400223,0.018649269404150744,1,4,4,3,236.29742129674625,8.944796657585362,57.21947808212452,29,0,1
3,118.56785893268831,0.035441091604981406,2,3,4,0,228.807061338206,7.494589661036312,61.505389229709955,55,0,1
2,30.488770347935972,0.15,1,1,6,1,25.91418878371309,5.761970541461766,3.305862526821574,24,0,1
4,98.85270881400356,0.05,3,3,5,0,281.73086397381184,9.534189755923844,70.82217732549513,60,0,1
4,93.52588126356648,0.1373291705156592,4,1,3,2,383.9956644670252,7.928447219656227,100.23833647883583,68,0,1
4,16.884993409501767,0.11114338725935555,2,2,5,1,29.968882974733575,5.88968315267287,5.6781462669420995,21,1,1
2,62.90425027677445,0.03377001107097785,1,2,5,3,60.76323157487445,5.930305754224292,15.337176097424605,33,1,1
3,23.338761625326924,0.14365514527993406,2,2,4,1,39.71024870457704,7.007310290559868,4.938876434593391,67,0,1
2,37.999282561895825,0.05,1,3,5,3,36.10036481612514,4.316598629564986,8.316598629564986,46,0,1
4,208.50974704638807,0.005758120069435624,1,0,4,3,207.28557071962607,6.867274360208307,51.169252805458655,20,0,1
4,109.3002615842936,0.11250883730721609,4,2,5,1,457.90267240170215,9.00510958260948,126.24619126901274,39,0,1
3,330.1508963367964,0.0,3,2,5,3,990.4526890103892,10.51860110190541,237.91899874671026,24,0,1
1,232.47663305917632,0.0,2,2,5,2,568.7895153270563,9.93945886332474,58.314027476443464,64,0,1
1,397.7901536061196,0.0,1,0,4,3,397.7901536061196,9.585311194762628,38.145809312603475,32,0,1
4,78.66336549025934,0.0,1,2,5,3,78.66336549025934,6.2808515405517005,15.742218543499343,49,0,1
1,668.9503545789338,0.014355408992200343,3,1,4,0,2125.300414413245,11.606543482667078,243.428880463282,42,0,1
1,672.7348191369298,0.05,1,1,6,1,639.1017276719444,9.862063560423056,83.03727844233045,45,0,1
2,150.67508726061612,0.0,1,1,4,0,150.67508726061612,6.1285191973355495,46.60334496808215,36,0,1
4,682.0607928025348,0.0,1,1,4,2,682.0607928025348,8.968532841158662,191.08725179863384,66,1,1
2,57.42997164804365,0.030426906045665787,1,2,4,1,55.713894147068096,5.755304033497676,12.12782135734815,48,1,1
5,15.72821096023019,0.0,1,2,4,3,15.72821096023019,3.3445642412800907,1.9237383608056664,68,0,1
2,34.07786620347133,0.033528715666867645,5,1,5,2,164.60898043638866,8.122966235992765,45.65206168731679,42,0,1
1,852.607047937351,0.0,1,1,4,0,852.607047937351,10.36018676087572,91.95178317452758,54,0,1
4,296.3055464463894,0.0,2,1,3,2,592.6110928927789,10.040145358952065,157.57084010515274,35,0,1
1,69.3380347206289,0.0,1,2,5,2,69.3380347206289,5.248786653985362,3.0685775124901054,29,0,1
5,58.87917936946502,0.15124792669662487,3,3,4,2,149.42117526324532,7.420210883676322,37.40484164000918,39,0,1
2,75.71466362558267,0.046614896070761296,2,1,4,0,143.91966749416568,8.107791743595866,37.53777759850304,40,0,1
4,129.72512428972536,0.0,2,2,6,1,259.4502485794507,8.996194940701793,65.37316833888212,28,0,1
2,8.707840649065908,0.020290579555517788,1,1,4,3,8.498847679644074,3.126523043199932,-0.14753507271117153,45,0,1
1,110.82320618922454,0.04563395764559364,1,1,4,0,105.77609047362188,7.90893493453754,4.78616099395825,34,0,1
3,159.4442296779628,0.06544165238520121,1,2,4,2,148.82959366108315,7.817865886174756,37.58545431231797,59,0,1
2,31.574305012992575,0.11245145658957054,1,1,3,2,35.98615049319006,5.496096279200306,7.098431231604847,19,0,1
1,699.3657007757441,0.004790218196611587,1,0,6,1,696.1581706712931,8.0346017752082,75.50375353153056,65,0,1
2,45.69382105300381,0.3,1,1,4,2,31.985303797425047,5.777944460477282,5.277436193426745,22,1,1
1,223.37225231181628,0.14322249396867553,1,1,5,2,191.41875107236308,7.129437650783112,15.839795597707457,25,1,1
2,14.119742616975302,0.05725377519899336,1,4,3,0,13.316894294428185,4.92782600609973,-3.2138460537077105,43,1,1
2,17.062022513159594,0.08809743494700739,2,2,5,1,31.06966968048129,4.929944639335414,5.943915851435157,36,0,1
1,103.49930770866024,0.0,1,3,5,0,103.49930770866024,7.625998281285856,4.7964048838622855,52,1,1
2,42.95,0.0,1,2,6,3,42.95,6.206495319934681,7.823045715604643,23,0,1
